player_id,weight,first_name,middle_name,last_name,team_id,birth_date,height,foot,short_name,current_national_team_id,passport_area_name,passport_area_id,passport_area_alpha3code,passport_area_alpha2code,role_code2,role_code3,role_name,birth_area_name,birth_area_id,birth_area_alpha3code,birth_area_alpha2code
101606,66,Ahmed,,Musa,16470,1992-10-14,171,right,A. Musa,16823,Nigeria,566,NGA,NG,FW,FWD,Forward,Nigeria,566,NGA,NG
3304,76,José Ignacio,,Fernández Iglesias,675,1990-01-18,180,right,Nacho,1598,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3306,82,Sergio,,Ramos García,675,1986-03-30,184,right,Sergio Ramos,1598,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3307,78,Ricardo Alberto,,Silveira de Carvalho,,1978-05-18,183,right,Ricardo Carvalho,,Portugal,620,PRT,PT,DF,DEF,Defender,Portugal,620,PRT,PT
3308,78,Pedro Filipe,,Teodósio Mendes,3787,1990-10-01,186,right,Pedro Mendes,,Portugal,620,PRT,PT,DF,DEF,Defender,Switzerland,756,CHE,CH
3309,81,Raphaël,,Varane,675,1993-04-25,191,right,R. Varane,4418,Martinique,474,MTQ,MQ,DF,DEF,Defender,France,250,FRA,FR
3310,80,Marcelo,,Vieira da Silva Júnior,675,1988-05-12,174,left,Marcelo,6380,Spain,724,ESP,ES,DF,DEF,Defender,Brazil,76,BRA,BR
134383,97,Niklas,,Süle,2444,1995-09-03,195,right,N. Süle,3148,Germany,276,DEU,DE,DF,DEF,Defender,Germany,276,DEU,DE
3313,73,José María,,Callejón Bueno,3187,1987-02-11,178,right,José Callejón,,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
3315,67,Lassana,,Diarra,3767,1985-03-10,173,right,L. Diarra,,Mali,466,MLI,ML,MD,MID,Midfielder,France,250,FRA,FR
3317,78,Esteban Félix,,Granero Molina,691,1987-07-02,180,right,Granero,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3318,85,Sami,,Khedira,3159,1987-04-04,189,right,S. Khedira,3148,Tunisia,788,TUN,TN,MD,MID,Midfielder,Germany,276,DEU,DE
3319,76,Mesut,,Özil,1609,1988-10-15,180,left,M. Özil,3148,Germany,276,DEU,DE,MD,MID,Midfielder,Germany,276,DEU,DE
3320,73,Nuri,,Şahin,2447,1988-09-05,180,left,N. Şahin,,Turkey,792,TUR,TR,MD,MID,Midfielder,Germany,276,DEU,DE
3321,81,Karim,,Benzema,675,1987-12-19,185,right,K. Benzema,,Algeria,12,DZA,DZ,FW,FWD,Forward,France,250,FRA,FR
3322,83,Cristiano Ronaldo,,dos Santos Aveiro,3159,1985-02-05,187,right,Cristiano Ronaldo,9905,Portugal,620,PRT,PT,FW,FWD,Forward,Portugal,620,PRT,PT
3323,82,Gonzalo Gerardo,,Higuaín,3157,1987-12-10,184,right,G. Higuaín,12274,Argentina,32,ARG,AR,FW,FWD,Forward,France,250,FRA,FR
3325,69,Juan Francisco,,Moreno Fuertes,677,1988-09-11,180,right,Juanfran,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3330,85,Oier,,Olazábal Paredes,695,1989-09-14,189,left,Oier,,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
101635,84,Felipe Salvador,,Caicedo Corozo,3162,1988-09-05,183,left,F. Caicedo,,Spain,724,ESP,ES,FW,FWD,Forward,Ecuador,218,ECU,EC
3334,70,Daniel,,Alves da Silva,3767,1983-05-06,172,right,Dani Alves,,Spain,724,ESP,ES,DF,DEF,Defender,Brazil,76,BRA,BR
3335,73,Marc,,Bartra Aregall,684,1991-01-15,184,right,Bartra,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3337,89,Andreu,,Fontàs Prat,692,1989-11-14,186,left,Fontàs,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3338,77,Sergi,,Gómez Solà,692,1992-07-28,185,right,Sergi Gómez,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3339,73,Martín,,Montoya Torralbo,674,1991-04-14,175,right,Montoya,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3340,72,Marc,,Muniesa Martínez,756,1992-03-27,179,left,Muniesa,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
134413,80,Alessio,,Cragno,3173,1994-06-28,183,right,A. Cragno,,Italy,380,ITA,IT,GK,GKP,Goalkeeper,Italy,380,ITA,IT
3344,71,Rafael,,Alcântara do Nascimento,3161,1993-02-12,174,left,Rafinha,,Spain,724,ESP,ES,MD,MID,Midfielder,Brazil,76,BRA,BR
3345,70,Thiago,,Alcântara do Nascimento,2444,1991-04-11,174,right,Thiago Alcântara,1598,Brazil,76,BRA,BR,MD,MID,Midfielder,Spain,724,ESP,ES
3346,76,Sergio,,Busquets i Burgos,676,1988-07-16,189,right,Sergio Busquets,1598,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3347,68,Sergi,,Roberto Carnicer,676,1992-02-07,178,right,Sergi Roberto,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
134420,68,Filippo,,Costa,3204,1995-05-21,176,left,F. Costa,,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
3349,68,Jonathan,,dos Santos Ramírez,7847,1990-04-26,172,right,J. dos Santos,15473,Spain,724,ESP,ES,MD,MID,Midfielder,Mexico,484,MEX,MX
3353,68,Andrés,,Iniesta Luján,12804,1984-05-11,171,right,Iniesta,1598,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
134427,78,Daniele,,Rugani,3159,1994-07-29,188,right,D. Rugani,3757,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
134429,72,Leonardo,,Capezzi,3164,1995-03-28,178,right,L. Capezzi,,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
3358,72,Cristian,,Tello Herrera,684,1991-08-11,178,right,Cristian Tello,,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
3359,72,Lionel Andrés,,Messi Cuccittini,676,1987-06-24,170,left,L. Messi,12274,Spain,724,ESP,ES,FW,FWD,Forward,Argentina,32,ARG,AR
134435,75,Alberto,,Grassi,3204,1995-03-07,184,right,A. Grassi,,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
101669,91,Artem,,Dzyuba,13885,1988-08-22,196,right,A. Dzyuba,14358,Russia,643,RUS,RU,FW,FWD,Forward,Russia,643,RUS,RU
3384,67,José Andrés,,Guardado Hernández,684,1986-09-28,169,left,A. Guardado,15473,Spain,724,ESP,ES,MD,MID,Midfielder,Mexico,484,MEX,MX
101699,75,Alexandr,,Samedov,13888,1984-07-19,177,right,A. Samedov,14358,Russia,643,RUS,RU,MD,MID,Midfielder,Russia,643,RUS,RU
3397,84,Kepa,,Arrizabalaga Revuelta,1610,1994-10-03,189,right,Arrizabalaga,1598,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
3398,88,Raúl,,Fernández-Cavada Mateos,695,1988-03-13,196,right,Raúl Fernández,,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
3399,89,Gorka,,Iraizoz Moreno,756,1981-03-06,191,right,Iraizoz,,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
134475,80,Riccardo,,Piscitelli,,1993-10-10,185,right,R. Piscitelli,,Italy,380,ITA,IT,GK,GKP,Goalkeeper,Italy,380,ITA,IT
3407,68,Jonás ,,Ramalho Chimeno,756,1993-06-10,181,right,Ramalho,,Angola,24,AGO,AO,DF,DEF,Defender,Spain,724,ESP,ES
3408,73,Enric,,Saborit Teixidor,678,1992-04-27,187,left,Saborit,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3409,79,Mikel,,San José Domínguez,678,1989-05-30,187,right,San José,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3414,77,Ander,,Iturraspe Derteano,678,1989-03-08,187,right,Iturraspe,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3416,81,Javier,,Martínez Aginaga,2444,1988-09-02,190,right,Javi Martínez,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3420,66,Markel,,Susaeta Laskurain,678,1987-12-14,179,right,Susaeta,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3421,78,Óscar,,de Marcos Arana,678,1989-04-14,182,right,De Marcos,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3423,72,Ibai,,Gómez Pérez,696,1989-11-11,177,right,Ibai Gómez,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3425,63,Iker,,Muniain Goñi,678,1992-12-19,169,right,Muniain,,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
3428,87,Sergio ,,Asenjo Andrés,682,1989-06-28,189,right,Sergio Asenjo,,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
134503,81,Clément,,Lenglet,680,1995-06-17,186,left,C. Lenglet,,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
3433,79,Diego Roberto,,Godín Leal,679,1986-02-16,187,right,D. Godín,15670,Spain,724,ESP,ES,DF,DEF,Defender,Uruguay,858,URY,UY
3434,73,Filipe Luis,,Kasmirski,679,1985-08-09,182,left,Filipe Luis,6380,Italy,380,ITA,IT,DF,DEF,Defender,Brazil,76,BRA,BR
134508,77,Seko,,Fofana,3163,1995-05-07,183,right,S. Fofana,,Mali,466,MLI,ML,MD,MID,Midfielder,France,250,FRA,FR
101742,76,Cristian Daniel,,Ansaldi,3185,1986-09-20,181,left,C. Ansaldi,12274,Italy,380,ITA,IT,DF,DEF,Defender,Argentina,32,ARG,AR
3443,73,Jorge,,Resurrección Merodio,679,1992-01-08,177,right,Koke,1598,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3445,77,Eduardo Antonio,,Salvio,9607,1990-07-13,173,right,E. Salvio,12274,Argentina,32,ARG,AR,MD,MID,Midfielder,Argentina,32,ARG,AR
3447,71,Juan Francisco,,Torres Belén,679,1985-01-09,180,right,Juanfran,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3448,76,Arda,,Turan,4535,1987-01-30,175,right,A. Turan,,Turkey,792,TUR,TR,MD,MID,Midfielder,Turkey,792,TUR,TR
3450,72,Radamel Falcao,,García Zárate,19830,1986-02-10,177,right,R. Falcao,12430,Colombia,170,COL,CO,FW,FWD,Forward,Colombia,170,COL,CO
3451,73,Adrián,,López Álvarez,677,1988-01-08,183,right,Adrián López,,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
3458,88,Sergio,,Rico González,680,1993-09-01,194,right,Sergio Rico,,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
3460,74,Jorge,,Andújar Moreno,695,1987-04-26,177,right,Coke,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3463,85,Federico Julián,,Fazio,3158,1987-03-17,195,right,F. Fazio,12274,Italy,380,ITA,IT,DF,DEF,Defender,Argentina,32,ARG,AR
3464,68,Antonio Manuel,,Luna Rodríguez,695,1991-03-17,178,left,Luna,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3465,68,Fernando,,Navarro i Corbacho,,1982-06-25,177,left,Fernando Navarro,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3466,75,Alexis,,Ruano Delgado,696,1985-08-04,183,right,Alexis,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
134540,74,Layvin,,Kurzawa,3767,1992-09-04,182,left,L. Kurzawa,,Poland,616,POL,PL,DF,DEF,Defender,France,250,FRA,FR
3470,70,José Ángel,,Gómez Campaña,695,1993-05-31,179,right,Campaña,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3474,60,Jesús,,Navas González,680,1985-11-21,172,right,Jesús Navas,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3475,70,Diego,,Perotti,3158,1988-07-26,179,right,D. Perotti,,Spain,724,ESP,ES,FW,FWD,Forward,Argentina,32,ARG,AR
3476,78,Ivan,,Rakitić,676,1988-03-10,184,right,I. Rakitić,9598,Croatia,191,HRV,HR,MD,MID,Midfielder,Switzerland,756,CHE,CH
3484,72,Luis Alberto,,Romero Alconchel,3162,1992-09-28,182,right,Luis Alberto,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
134557,77,Ahmet Yilmaz,,Çalık,4492,1994-02-26,184,right,A. Çalık,,Turkey,792,TUR,TR,DF,DEF,Defender,Turkey,792,TUR,TR
3486,82,Andrés Eduardo,,Fernández Moreno,682,1986-12-17,185,right,Andrés Fernández,,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
3488,76,Asier,,Riesgo Unamuno,701,1983-10-06,185,right,Asier Riesgo,,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
101795,87,Lacina,,Traoré,,1990-08-20,203,right,L. Traoré,,C\u00f4te d'Ivoire,384,CIV,CI,FW,FWD,Forward,C\u00f4te d'Ivoire,384,CIV,CI
101796,70,Marcos Danilo,,Ureña Porras,62148,1990-03-05,179,right,M. Ureña,16871,Costa Rica,188,CRI,CR,FW,FWD,Forward,Costa Rica,188,CRI,CR
3496,78,Sergio,,Postigo Redondo,695,1988-11-04,185,right,Sergio Postigo,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3503,83,Raúl,,García Escudero,678,1986-07-11,184,right,Raúl García,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3509,73,Masoud,,Shojaei Soleimani,10788,1984-06-09,184,right,M. Shojaei,10840,Iran,364,IRN,IR,MD,MID,Midfielder,Iran,364,IRN,IR
3510,80,David,,Timor Copoví,756,1989-10-17,186,left,Timor,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3517,78,Enrique,,Sola Clemente,,1986-02-25,184,right,Kike Sola,,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
3519,89,Diego,,López Rodríguez,691,1981-11-03,196,right,Diego López,,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
101825,70,Igor,,Smolnikov,13885,1988-08-08,178,right,I. Smolnikov,14358,Russia,643,RUS,RU,DF,DEF,Defender,Russia,643,RUS,RU
3526,75,Mateo Pablo,,Musacchio,3157,1990-08-26,182,right,M. Musacchio,,Italy,380,ITA,IT,DF,DEF,Defender,Argentina,32,ARG,AR
265673,64,Bernardo,,Mota Veiga de Carvalho e Silva,1625,1994-08-10,173,left,Bernardo Silva,9905,France,250,FRA,FR,MD,MID,Midfielder,Portugal,620,PRT,PT
3531,82,Cristian Eduardo,,Zapata Valencia,3157,1986-09-30,187,right,C. Zapata,12430,Colombia,170,COL,CO,DF,DEF,Defender,Colombia,170,COL,CO
3534,62,Jaume Vicent,,Costa Jordá,682,1988-03-18,171,left,Jaume Costa,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3535,75,Jonathan ,,de Guzmán,2462,1987-09-13,173,right,J. de Guzmán,,Netherlands,528,NLD,NL,MD,MID,Midfielder,Canada,124,CAN,CA
3538,72,Mubarak,,Wakaso,696,1990-07-25,171,left,M. Wakaso,17522,Ghana,288,GHA,GH,MD,MID,Midfielder,Ghana,288,GHA,GH
3539,71,Hernán Arsenio,,Pérez González,696,1989-02-25,180,right,H. Pérez,,Spain,724,ESP,ES,MD,MID,Midfielder,Paraguay,600,PRY,PY
3541,73,Bruno ,,Soriano Llido,682,1984-06-12,184,left,Bruno,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3542,71,Manuel,,Trigueros Muñoz,682,1991-10-17,178,right,Trigueros,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
101847,67,Mehdi,,Carcela-González,5083,1989-07-01,176,left,M. Carcela-González,16216,Morocco,504,MAR,MA,MD,MID,Midfielder,Belgium,56,BEL,BE
3548,72,Giuseppe,,Rossi,,1987-02-01,173,left,G. Rossi,,Italy,380,ITA,IT,FW,FWD,Forward,United States,840,USA,US
3551,80,Wilfredo Daniel,,Caballero,1610,1981-09-28,186,right,W. Caballero,12274,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Argentina,32,ARG,AR
3554,79,Rubén Iván,,Martínez Andrade,677,1984-06-22,188,right,Rubén,,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
364005,76,Federico Santiago,,Valverde Dipetta,677,1998-07-22,181,right,F. Valverde,,Uruguay,858,URY,UY,MD,MID,Midfielder,Uruguay,858,URY,UY
462312,0,Ían,,Pino Soler,683,1996-01-23,0,right,Ían Pino,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3562,78,Sergio,,Sánchez Ortega,691,1986-04-03,185,right,Sergio Sánchez,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3563,79,Francisco Román,,Alarcón Suárez,675,1992-04-21,176,right,Isco,1598,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3566,77,Ignacio,,Camacho Barnola,2451,1990-03-07,183,right,Camacho,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3568,79,José Luis,,García del Pozo,683,1991-01-11,182,right,Recio,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3570,82,Eliseu,,Pereira dos Santos,,1983-10-01,176,left,Eliseu,,Cape Verde Islands,132,CPV,CV,DF,DEF,Defender,Portugal,620,PRT,PT
3571,75,Joaquín,,Sánchez Rodríguez,684,1981-07-21,179,right,Joaquín,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3572,60,Francisco,,Portillo Soler,698,1990-06-13,169,right,Portillo,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3573,86,Jérémy,,Toulalan,,1983-09-10,183,right,J. Toulalan,,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
3576,69,Juan Miguel,,Jiménez López,687,1993-05-20,172,right,Juanmi,,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
3595,76,Beñat,,Etxebarria Urkiaga,678,1987-02-19,177,right,Beñat,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3604,72,Rubén,,Castro Martín,684,1981-06-27,174,right,Rubén Castro,,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
3605,72,Jorge,,Molina Vidal,698,1982-04-22,188,right,Jorge Molina,,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
134708,75,Divock,,Okoth Origi,2451,1995-04-18,185,right,D. Origi,,Kenya,404,KEN,KE,FW,FWD,Forward,Belgium,56,BEL,BE
3642,82,Iván,,Ramis Barrios,701,1984-10-25,188,right,Ramis,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3644,82,Pedro,,Bigas Rigo,714,1990-09-15,181,left,Bigas,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3645,77,Gonzalo,,Castro Irizábal,683,1984-09-14,178,left,Chory Castro,,Spain,724,ESP,ES,MD,MID,Midfielder,Uruguay,858,URY,UY
3650,75,Tomás,,Pina Isla,696,1987-10-14,185,right,Tomás Pina,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3663,86,Antonio Miguel,,Ramírez Martínez,687,1986-11-23,191,right,Toño,,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
3667,72,Alberto,,De La Bella Madureño,687,1985-12-02,179,left,De La Bella,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3671,79,Íñigo,,Martínez Berridi,678,1991-05-17,182,left,Íñigo Martínez,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3672,79,Carlos,,Martínez Díez,687,1986-04-09,189,right,Carlos Martínez,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3676,75,Asier,,Illarramendi Andonegi,687,1990-03-08,179,right,Illarramendi,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3677,69,Rubén,,Pardo Gutiérrez,687,1992-10-22,181,right,Rubén Pardo,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3678,76,Xabier,,Prieto Argarate,,1983-08-29,187,right,Xabi Prieto,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3680,79,David,,Zurutuza Veillet,687,1986-07-19,186,right,Zurutuza,,Spain,724,ESP,ES,MD,MID,Midfielder,France,250,FRA,FR
3681,78,Imanol,,Agirretxe Arruti,687,1987-02-24,187,right,Agirretxe,,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
3682,71,Antoine,,Griezmann,679,1991-03-21,175,left,A. Griezmann,4418,France,250,FRA,FR,FW,FWD,Forward,France,250,FRA,FR
3685,77,Carlos Alberto,,Vela Garrido,62148,1989-03-01,177,left,C. Vela,15473,Spain,724,ESP,ES,FW,FWD,Forward,Mexico,484,MEX,MX
3692,84,Bernardo José,,Espinosa Zúñiga,756,1989-07-11,192,right,Bernardo Espinosa,,Spain,724,ESP,ES,DF,DEF,Defender,Colombia,170,COL,CO
3695,75,Álvaro,,González Soberón,682,1990-01-08,183,right,Álvaro González,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
134769,71,Yannick,,Ferreira Carrasco,9192,1993-09-04,180,right,Y. Carrasco,5629,Spain,724,ESP,ES,FW,FWD,Forward,Belgium,56,BEL,BE
3704,77,Papakouli,,Diop,701,1986-03-19,179,right,P. Diop,,France,250,FRA,FR,MD,MID,Midfielder,Senegal,686,SEN,SN
3705,77,Adrián ,,González Morales,683,1988-05-25,183,left,Adrián,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3708,66,Jairo,,Samperio Bustara,714,1993-07-11,173,right,Jairo Samperio,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3710,76,Khouma,,El Hadji Babacar,3315,1993-03-17,185,right,K. Babacar,,Senegal,686,SEN,SN,FW,FWD,Forward,Senegal,686,SEN,SN
3714,72,Cristhian Ricardo,,Stuani Curbelo,756,1986-10-12,184,right,C. Stuani,15670,Italy,380,ITA,IT,FW,FWD,Forward,Uruguay,858,URY,UY
3719,93,Roberto,,Jiménez Gago,683,1986-02-10,192,right,Roberto,,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
265864,75,Nemanja,,Maksimović,674,1995-01-26,184,right,N. Maksimović,,Serbia,688,SRB,RS,MD,MID,Midfielder,Serbia,688,SRB,RS
265865,80,Sergej,,Milinković-Savić,3162,1995-02-27,192,right,S. Milinković-Savić,17322,Serbia,688,SRB,RS,MD,MID,Midfielder,Spain,724,ESP,ES
134797,77,Hernani,,Azevedo Júnior,3782,1994-03-27,188,right,Hernani,,Portugal,620,PRT,PT,MD,MID,Midfielder,Brazil,76,BRA,BR
3735,70,Juan Carlos,,Pérez López,683,1990-03-30,179,left,Juankar,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3736,68,Franco,,Zuculini,3194,1990-09-05,176,right,F. Zuculini,,Italy,380,ITA,IT,MD,MID,Midfielder,Argentina,32,ARG,AR
3750,75,Mikel,,Balenziaga Oruesagasti,678,1988-02-29,177,left,Balenziaga,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3779,67,Alberto ,,Bueno Calvo,683,1988-03-20,179,right,Bueno,,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
3785,84,Francisco,,Casilla Cortés,675,1986-10-02,191,right,Kiko Casilla,,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
3788,83,Jordi,,Amat Maas,684,1992-03-21,185,right,Jordi Amat,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3791,78,Zouhair,,Feddal,684,1989-12-23,190,left,Z. Feddal,,Spain,724,ESP,ES,DF,DEF,Defender,Morocco,504,MAR,MA
3795,80,Héctor Alfredo,,Moreno Herrera,687,1988-01-17,183,left,H. Moreno,15473,Mexico,484,MEX,MX,DF,DEF,Defender,Mexico,484,MEX,MX
3798,75,Dídac,,Vilá Rosselló,691,1989-06-09,185,left,Dídac Vilá,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
167641,64,Stanislav,,Lobotka,692,1994-11-22,170,right,S. Lobotka,14496,Slovakia,703,SVK,SK,MD,MID,Midfielder,Slovakia,703,SVK,SK
3802,68,Philippe,,Coutinho Correia,676,1992-06-12,171,right,Philippe Coutinho,6380,Brazil,76,BRA,BR,FW,FWD,Forward,Brazil,76,BRA,BR
3803,71,Sergi,,Darder Moll,691,1993-12-22,180,right,Sergi Darder,,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
3806,76,Javier ,,López Rodríguez,691,1986-01-21,180,right,Javi López,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
3816,72,Sergio,,García De La Fuente,691,1983-06-09,174,right,Sergio García,,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
397033,82,Boubakary,,Soumaré,3776,1999-02-27,188,right,B. Soumaré,4423,Mali,466,MLI,ML,MD,MID,Midfielder,France,250,FRA,FR
3821,75,Sergio,,Álvarez Conde,692,1986-08-03,179,right,Sergio Álvarez,,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
3822,70,Rubén,,Blanco Veiga,692,1995-07-25,188,right,Rubén Blanco,,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
3823,78,Yoel,,Rodríguez Oterino,701,1988-08-28,186,right,Yoel,,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
3827,69,Hugo,,Mallo Novegil,692,1991-06-22,173,right,Hugo Mallo,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
397046,70,Houssem,,Aouar,3766,1998-06-30,175,right,H. Aouar,4425,Algeria,12,DZA,DZ,MD,MID,Midfielder,France,250,FRA,FR
3840,67,Iago,,Aspas Juncal,692,1987-08-01,176,left,Iago Aspas,1598,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
3843,64,Fabián Ariel,,Orellana Valenzuela,701,1986-01-27,168,right,F. Orellana,,Chile,152,CHL,CL,MD,MID,Midfielder,Chile,152,CHL,CL
102157,75,Yury,,Gazinskiy,14072,1989-07-20,184,right,Y. Gazinskiy,14358,Russia,643,RUS,RU,MD,MID,Midfielder,Russia,643,RUS,RU
3856,64,Francisco José,,Molinero Calderón,698,1985-07-26,175,right,Molinero,,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
69396,73,Domagoj,,Vida,4489,1989-04-29,184,right,D. Vida,9598,Croatia,191,HRV,HR,DF,DEF,Defender,Croatia,191,HRV,HR
69400,76,Milan,,Badelj,3162,1989-02-25,186,right,M. Badelj,9598,Croatia,191,HRV,HR,MD,MID,Midfielder,Croatia,191,HRV,HR
